Age,DailyRate,Education,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,OverTime,PerformanceRating,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MonthlyRupiah,BonusScore,AnnualBonus
43,589,2,94,3,4,1,17159,0,4,22,3,4,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,21257433,0.7026546365775569,43823.77636355145
27,269,1,42,2,3,4,12808,1,3,9,3,9,8,0,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,15867195,0.4317305758369161,18337.60521531922
35,950,3,59,3,3,3,10221,0,4,17,3,8,5,1,6,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12662289,0.5996609387983566,16350.134455458001
28,760,4,81,3,2,2,4779,1,4,8,2,8,7,7,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5920466,0.7737537867511487,6087.269346883741
34,829,2,88,3,1,4,3737,0,3,4,1,3,2,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4629584,0.3394518985145294,3737.0
26,887,2,88,2,1,3,2366,1,3,8,2,8,7,1,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2931120,0.3413014386338983,2366.0
27,443,3,50,3,1,4,1706,0,3,0,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2113479,0.32442966345060487,1406.4770058467318
51,1318,4,66,3,4,3,16307,0,3,29,2,20,6,4,17,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,20201933,0.6401361628381973,40118.55061110373
44,625,3,50,3,2,2,5933,0,3,10,2,5,2,2,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7350099,0.5009403618214693,5938.579166686776
25,180,1,65,4,1,1,3424,0,3,6,3,4,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4241824,0.5027502125473745,3433.4167277622105
33,586,3,48,4,2,1,4037,0,4,9,5,9,8,0,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5001239,0.8110649288222379,5292.769117655374
35,1343,1,53,2,1,1,2559,0,3,6,3,6,5,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3170218,0.3394518985145294,2559.0
36,928,2,56,3,2,4,6201,1,3,18,1,18,14,4,11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7682111,0.7877082554142655,7985.078891823861
32,117,4,73,3,2,4,4403,0,3,8,3,5,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5454658,0.43861957174475585,4403.0
30,1012,4,75,2,1,4,3761,0,3,10,3,5,4,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4659316,0.3394518985145294,3761.0
53,661,2,78,2,3,4,10934,1,3,35,3,5,2,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,13545590,0.38897887619030624,15187.09503226481
45,930,3,74,3,3,1,10761,1,3,18,2,5,4,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,13331269,0.5317152607931795,16482.787921395407
32,638,2,91,4,2,3,5175,0,3,9,3,5,3,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6411051,0.5447080656836664,5406.364239912974
52,890,4,81,2,4,4,13826,0,4,31,3,9,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,17128345,0.5767715921777358,32700.666050174063
37,342,4,66,2,2,3,6334,0,3,9,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7846878,0.3394518985145294,6334.0
28,1169,2,63,2,1,4,4936,0,3,6,6,5,1,0,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6114965,0.3394518985145294,4936.0
22,1230,2,33,2,2,4,4775,0,4,4,2,2,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5915510,0.3552539775289467,4775.0
44,986,4,62,4,1,4,2818,1,4,10,2,3,2,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3491080,0.7952744070419969,3650.083279044348
42,1271,1,35,3,1,4,2515,1,3,8,2,2,1,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3115709,0.4397065148998667,2515.0
36,1278,3,77,2,1,1,2342,0,4,6,3,5,4,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2901388,0.3704816002304626,2342.0
25,141,1,98,3,2,1,4194,1,3,5,3,5,3,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5195738,0.5283162906071882,4312.758522806548
35,607,3,66,2,3,3,10685,1,4,17,2,17,14,5,15,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13237116,0.7419954297691939,18613.221167083837
35,130,4,96,3,1,2,2022,1,3,10,3,10,2,7,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2504955,0.5021440461894565,2026.3352613950813
32,300,3,61,3,1,4,2314,0,3,4,2,3,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2866700,0.3394518985145294,2314.0
25,583,1,87,2,2,1,4256,0,3,5,1,5,2,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5272547,0.3394518985145294,4256.0
49,1418,3,36,3,1,1,3580,0,3,7,2,4,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4435084,0.3394518985145294,3580.0
24,1269,1,46,2,1,4,3162,0,3,6,2,5,2,3,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3917245,0.3394518985145294,3162.0
32,379,2,48,3,2,2,6524,0,3,10,3,10,8,5,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8082260,0.4418331094307276,6524.0
38,395,3,98,2,1,2,2899,0,3,3,3,2,2,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3591427,0.3394518985145294,2899.0
42,1265,3,95,4,2,4,5231,1,3,17,1,5,3,1,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6480426,0.7448105486235069,6511.603979849564
31,1222,4,48,3,1,4,2356,1,3,8,2,6,4,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2918731,0.4783406372970158,2356.0
29,341,3,48,2,1,3,2800,1,3,5,3,3,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3468781,0.34196778045743326,2800.0
53,868,3,73,3,4,4,11836,0,3,28,3,2,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,14663033,0.49627702862881895,26564.90236627605
35,672,3,78,2,3,2,10903,0,3,16,2,13,10,4,8,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,13507185,0.4135310201158503,15411.728712323114
37,1231,2,54,3,1,4,2973,0,3,10,3,5,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3683102,0.3394518985145294,2973.0
53,102,4,72,3,4,4,14275,0,3,33,0,12,9,3,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17684589,0.616564031661507,34614.67732795202
43,422,3,33,3,2,4,5562,0,3,12,2,5,2,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6890486,0.43492883719037234,5562.0
47,249,2,35,3,2,4,4537,1,4,8,2,7,6,7,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5620664,0.7673034697653155,5749.755842325237
37,1252,2,32,3,3,2,7642,1,3,10,2,10,0,0,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9467294,0.68291549133098,12860.840184751349
50,881,4,98,3,4,1,17924,0,3,31,3,31,6,14,7,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,22205154,0.732925092717276,46591.42404279669
39,1383,3,42,2,2,4,5204,0,3,13,2,5,4,0,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6446977,0.3394518985145294,5204.0
33,1075,2,57,3,1,2,2277,1,3,7,4,4,3,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2820862,0.5016251853368315,2280.700547011965
32,374,4,87,3,1,4,2795,1,4,1,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3462587,0.6230236332257885,3138.8510548660793
29,1086,1,62,2,1,4,2532,0,3,8,5,4,3,0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3136769,0.3394518985145294,2532.0
44,661,2,61,3,1,1,2559,1,3,8,0,8,7,7,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3170218,0.4886904090140316,2559.0
28,821,4,98,3,2,4,4908,0,3,4,3,4,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6080278,0.4585419298873433,4908.0
58,781,1,57,2,1,4,2380,1,3,3,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2948464,0.3394518985145294,2380.0
43,177,3,55,3,2,2,4765,0,4,4,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5903122,0.593750466934769,5211.7209749441745
20,500,3,49,2,1,3,2044,0,3,2,3,2,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2532210,0.3394518985145294,2044.0
21,1427,1,65,3,1,4,2693,0,3,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3336224,0.3394518985145294,2693.0
36,1425,1,68,3,2,4,6586,1,3,17,2,16,8,4,11,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8159068,0.6464312976026042,7550.396526010751
47,1454,4,65,2,1,4,3294,1,3,3,3,3,2,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4080773,0.3394518985145294,3294.0
22,617,1,34,3,2,3,4171,1,3,4,3,3,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5167245,0.5736261801583634,4478.0947974405335
41,1085,4,57,1,1,4,2778,1,3,10,1,7,7,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3441526,0.3394518985145294,2778.0
28,995,3,77,3,1,3,2377,0,3,6,2,2,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2944747,0.3685224383198996,2377.0
39,1122,3,70,3,1,1,2404,1,4,8,2,2,2,2,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2978196,0.5818893166966909,2600.861917338845
27,618,3,76,3,1,3,2318,0,3,1,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2871655,0.3394518985145294,2318.0
34,546,3,83,3,1,2,2008,0,3,1,3,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2487611,0.3394518985145294,2008.0
42,462,2,68,2,2,3,6244,0,3,10,6,5,4,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7735382,0.3394518985145294,6244.0
33,1198,4,100,2,1,1,2799,1,3,6,1,3,2,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3467542,0.3394518985145294,2799.0
58,1272,3,37,2,3,2,10552,1,3,24,3,6,0,0,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13072349,0.4697916228650779,15509.241204472304
31,154,4,41,2,1,3,2329,0,3,13,2,7,7,5,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2885282,0.3394518985145294,2329.0
35,1137,1,51,3,2,4,4014,1,4,10,2,10,6,0,7,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4972745,0.7029308081461473,4828.564263898635
49,527,2,51,3,3,2,7403,0,3,29,3,26,9,1,7,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9171209,0.6843069706725208,12468.924503888673
48,1469,4,51,3,1,3,2259,0,3,13,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2798563,0.23757176587470652,1666.174619110962
31,1188,2,45,3,2,3,6932,0,3,9,2,9,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8587711,0.5548272306387035,7312.062362787494
36,188,4,65,3,1,4,4678,0,3,8,6,6,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5795342,0.42593966205014233,4678.0
38,1333,3,80,3,3,1,13582,0,3,15,3,15,12,5,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,16826065,0.5964944109855693,21683.587090006004
32,1184,3,70,2,1,2,2332,0,4,5,3,3,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2888999,0.3485349639411921,2332.0
25,867,2,36,2,1,2,2413,1,3,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2989346,0.3394518985145294,2413.0
40,658,4,67,2,3,2,9705,0,3,11,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12023043,0.3394518985145294,12999.380675083508
26,1283,3,52,2,2,1,4294,0,3,7,2,7,7,0,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5319623,0.3691721621780706,4294.0
41,263,3,59,3,1,1,4721,1,3,20,3,18,13,2,17,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5848612,0.5896520791479,5144.247465657235
36,938,4,79,3,1,3,2519,0,4,16,6,11,8,3,9,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3120664,0.5219922091088128,2574.3983747450998
19,419,3,37,2,1,2,2121,1,3,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2627602,0.3394518985145294,2121.0
20,129,3,84,3,1,1,2973,0,3,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3683102,0.3394518985145294,2973.0
31,616,3,41,3,2,4,5855,1,3,10,2,9,7,8,5,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7253469,0.6092622836831515,6494.730670964851
40,1469,4,35,3,1,2,3617,1,3,3,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4480922,0.3394518985145294,3617.0
32,498,4,93,3,2,1,6725,0,3,8,2,8,7,6,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8331269,0.3875389564797842,6725.0
36,530,1,51,2,3,4,10325,1,3,16,6,16,7,3,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12791130,0.5098993003743488,15589.710276365151
33,1069,3,42,2,2,4,6949,0,3,6,3,5,0,1,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8608771,0.3394518985145294,6949.0
37,625,4,46,2,3,3,10609,0,3,17,2,14,1,11,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13142963,0.443458486602918,15313.651084370358
45,805,2,57,3,2,2,4447,0,3,9,5,9,7,0,8,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5509167,0.421224265873975,4447.0
29,1404,3,84,3,1,4,2157,0,3,3,5,3,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2672200,0.3394518985145294,2157.0
35,1219,3,86,3,2,3,4601,0,3,5,3,5,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5699950,0.39958552502278855,4601.0
52,1053,2,70,3,4,4,17099,0,3,26,2,9,8,7,8,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,21183102,0.5008627014611148,38494.8769984254
58,289,3,51,3,1,3,2479,0,4,7,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3071110,0.5310435301564006,2555.956911257717
53,1376,2,45,3,4,3,14852,0,3,22,3,17,13,15,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,18399405,0.6594157097092069,36968.46318090171
30,231,2,62,3,3,3,7264,0,3,10,2,8,4,7,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8999009,0.4894325396087308,10819.237967717821
38,152,3,85,3,2,4,5666,1,3,6,1,5,3,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7019326,0.5631959521790572,6024.068265046539
35,882,4,92,3,3,4,7823,0,3,12,2,10,9,0,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9691526,0.5322588414571482,11986.86091671927
39,903,5,41,4,3,3,7880,0,3,9,3,8,7,0,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9762141,0.6001412091916399,12609.112728430122
40,1479,3,100,4,4,2,13194,1,3,22,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16345391,0.6980126147830096,33605.36765917054
47,1379,4,64,4,2,3,5067,1,3,20,3,19,10,2,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6277255,0.8177626228009905,6677.103209732619
36,1229,4,84,3,2,4,5079,0,3,12,3,7,7,0,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6292121,0.38923884527503183,5079.0
31,335,2,46,2,1,1,2321,1,4,4,0,3,2,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2875372,0.389971913268195,2321.0
33,722,3,38,3,4,3,17444,0,3,10,2,10,8,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,21610505,0.514943572498774,39640.01351800292
29,906,3,92,2,1,1,2404,1,4,3,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2978196,0.32062782867360584,1972.7893001313485
33,461,1,53,3,1,4,3452,0,3,5,4,3,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4276511,0.3394518985145294,3452.0
45,974,4,91,3,1,4,2270,0,3,8,2,5,3,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2812190,0.3394518985145294,2270.0
50,1126,2,66,3,4,4,17399,0,4,32,1,5,4,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,21554757,0.7377695570453039,45353.178784546864
33,827,4,84,4,2,2,5488,1,3,6,2,6,5,1,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6798811,0.6696131418553674,6418.836922502257
41,840,3,64,3,5,3,19419,0,3,21,2,18,16,0,11,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,24057235,0.6544285779111884,64254.69710891474
27,1134,4,37,3,1,2,2811,0,3,4,2,2,2,2,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3482408,0.3394518985145294,2811.0
45,248,2,42,3,2,1,3633,1,3,9,2,9,8,0,8,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4500743,0.5962955798865269,3982.841841727752
47,955,2,83,3,2,4,4163,1,3,9,0,9,0,0,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5157334,0.5223558335377765,4256.067335017763
30,138,3,48,3,1,3,2132,1,3,7,2,5,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2641229,0.4126723129745755,2132.0
50,939,3,95,3,4,3,13973,1,3,22,2,12,11,1,5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,17310456,0.7867596061870797,37449.5879658781
38,1391,1,66,3,1,3,2684,0,3,3,0,2,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3325074,0.3394518985145294,2684.0
46,566,2,75,3,3,3,10845,0,3,13,3,8,7,0,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,13435332,0.5188385645459591,16471.804232500926
24,1206,1,41,2,2,3,4377,0,3,5,6,4,2,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5422448,0.3394518985145294,4377.0
35,622,4,39,2,1,2,3743,1,4,5,2,4,2,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4637017,0.4496844141976025,3743.0
31,853,1,96,3,2,1,4148,0,3,4,1,4,3,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5138751,0.4438301816653144,4148.0
18,287,2,73,3,1,4,1051,0,3,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1302032,0.22047068505209266,757.2146899897494
54,1441,3,56,3,3,3,10739,0,3,22,2,10,7,0,8,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,13304014,0.5988965540062189,17170.550093472786
35,583,4,57,3,3,3,10388,1,3,16,3,16,10,10,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,12869177,0.7188582814406422,17855.499827605392
30,153,2,73,4,3,1,11416,1,3,9,4,8,7,1,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14142716,0.797387432675622,20518.974931424902
20,1097,3,98,2,1,1,2600,1,3,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3221011,0.3394518985145294,2600.0
30,109,3,60,3,1,2,2422,0,3,4,3,3,2,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3000496,0.36091240934943414,2422.0
26,1066,2,32,4,2,4,5472,0,3,8,2,8,7,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6778989,0.6308124912230718,6187.8059519726485
22,217,1,94,1,1,1,2451,0,3,4,3,4,3,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3036422,0.3394518985145294,2451.0
48,277,3,97,2,2,3,4240,0,3,19,0,2,2,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5252725,0.3394518985145294,4240.0
48,1355,4,78,2,3,3,10999,0,3,27,3,15,11,4,8,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13626115,0.495375833116554,16447.638788448978
41,549,2,42,3,2,3,5003,0,3,8,6,2,2,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6197968,0.3660768200936585,5003.0
39,466,1,65,2,4,4,12742,0,3,21,3,21,6,11,8,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15785431,0.5494169876509619,29614.006884972838
27,1055,4,47,3,2,4,4227,0,3,4,2,3,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5236620,0.43346291637187184,4227.0
35,802,3,45,3,1,4,3917,0,4,3,4,3,2,1,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4852577,0.5560313801620035,4136.4749160945685
42,265,2,90,3,5,3,18303,0,3,21,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,22674678,0.525944442201198,55858.72225121705
50,804,3,64,3,1,4,2380,0,3,8,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2948464,0.3394518985145294,2380.0
59,715,3,69,2,4,4,13726,1,3,30,4,5,3,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,17004460,0.39763880475842617,28775.985351171235
37,1141,2,61,1,2,2,4777,0,3,15,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5917988,0.3394518985145294,4777.0
55,135,4,62,3,2,2,6385,1,3,17,3,8,7,6,7,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7910059,0.5522373579998087,6718.535530828779
41,247,1,55,1,5,3,19973,0,4,21,3,21,16,5,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,24743558,0.672232009276242,66798.97984254877
38,1035,4,42,3,2,4,6861,1,3,19,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8499752,0.47565246929088245,6861.0
26,265,2,79,1,2,1,4969,0,3,7,6,2,2,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6155847,0.3394518985145294,4969.0
52,266,1,57,1,5,4,19845,0,3,33,3,32,14,6,9,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,24584985,0.4507221349291608,57579.16153533839
44,1448,3,53,4,4,4,13320,1,3,23,2,12,11,11,11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,16501487,0.9146724478821199,38255.15550868476
50,145,3,95,3,2,3,6347,0,3,19,3,18,7,0,13,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7862983,0.5635647703574093,6750.445597458477
36,885,4,43,4,1,1,2743,0,3,18,1,17,13,15,14,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3398167,0.5993574509244749,3015.537487885835
39,945,3,82,3,3,1,10880,1,3,21,2,21,6,2,8,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,13478692,0.8547837510991713,20180.047211958983
33,1038,1,88,2,1,4,2342,0,3,3,2,2,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2901388,0.3394518985145294,2342.0
45,1234,2,90,3,4,4,17650,0,3,26,4,9,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,21865709,0.5921925389150112,42153.29746777492
32,1109,4,69,3,1,3,4025,0,3,10,2,8,7,7,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4986373,0.4170155481697717,4025.0
34,216,4,75,4,2,4,9725,0,3,16,2,15,1,0,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12047820,0.6392408828831443,11079.11758603858
59,1089,2,66,3,3,4,11904,1,3,14,1,6,4,0,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,14747275,0.5851101161457567,18869.150822599087
45,788,4,36,3,1,2,2177,0,3,6,3,6,3,0,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2696977,0.36895074571940645,2177.0
53,124,3,38,2,3,2,7525,0,3,30,2,15,7,6,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9322349,0.41470795790632564,10645.677383245102
36,660,3,81,3,2,3,4834,0,3,9,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5988603,0.3394518985145294,4834.0
